Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1322,Christian Kouakou\Christian-Kouakou,ci CIV,MFFW,Caen,fr Ligue 1,26,1991,19,7,847,1,1,0,0,0,0,0.11,0.11,0.21,0.11,0.21,2.3,2.3,0.4,0.25,0.04,0.29,0.25,0.29,Matches
1323,Rominigue Kouamé\Rominigue-Kouame,ml MLI,DFMF,Lille,fr Ligue 1,20,1996,6,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.15,0.15,0,0.15,Matches
1324,Tomáš Koubek\Tomas-Koubek,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34,34,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,Matches
1325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,26,1991,35,35,3066,5,1,0,0,5,1,0.15,0.03,0.18,0.15,0.18,2.6,2.6,0.3,0.08,0.01,0.09,0.08,0.09,Matches
1326,Jules Koundé\Jules-Kounde,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,18,17,1589,2,1,0,0,1,0,0.11,0.06,0.17,0.11,0.17,1.4,1.4,0.1,0.08,0.01,0.09,0.08,0.09,Matches
1327,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,eng Premier League,27,1989,33,32,2799,2,3,0,0,5,0,0.06,0.1,0.16,0.06,0.16,2.6,2.6,0.8,0.08,0.03,0.11,0.08,0.11,Matches
1328,Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Real Madrid,es La Liga,23,1994,21,10,994,0,1,0,0,2,0,0,0.09,0.09,0,0.09,0.3,0.3,1,0.03,0.09,0.12,0.03,0.12,Matches
1329,Maksym Koval\Maksym-Koval,ua UKR,GKMF,La Coruña,es La Liga,24,1992,2,2,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1330,Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,it Serie A,20,1997,22,6,823,5,2,0,0,0,0,0.55,0.22,0.77,0.55,0.77,3,3,1,0.34,0.11,0.45,0.34,0.45,Matches
1331,Vincent Koziello\Vincent-Koziello,fr FRA,MF,Nice,fr Ligue 1,21,1995,15,10,808,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.6,0.03,0.07,0.1,0.03,0.1,Matches
1332,Vincent Koziello\Vincent-Koziello,fr FRA,MF,Köln,de Bundesliga,21,1995,12,8,789,1,0,0,0,3,0,0.11,0,0.11,0.11,0.11,0.2,0.2,0.6,0.02,0.07,0.1,0.02,0.1,Matches
1333,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3,3,270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1334,Emil Krafth\Emil-Krafth,se SWE,DF,Bologna,it Serie A,22,1994,12,10,946,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.1,0.03,0.01,0.04,0.03,0.04,Matches
1335,Oliver Kragl\Oliver-Kragl,de GER,MF,Crotone,it Serie A,27,1990,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.16,0.16,0,0.16,Matches
1336,Andrej Kramari?\Andrej-Kramaric,hr CRO,FWMF,Hoffenheim,de Bundesliga,26,1991,34,22,2228,13,6,2,2,1,0,0.53,0.24,0.77,0.44,0.69,10.2,8.7,6,0.41,0.24,0.65,0.35,0.59,Matches
1337,Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,de Bundesliga,26,1991,27,26,2151,3,0,0,0,5,0,0.13,0,0.13,0.13,0.13,1.4,1.4,0.6,0.06,0.02,0.08,0.06,0.08,Matches
1338,Ladislav Krej?í\Ladislav-Krejci,cz CZE,FWDF,Bologna,it Serie A,25,1992,12,2,397,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.07,0.02,0.09,0.07,0.09,Matches
1339,Rene Krhin\Rene-Krhin,si SVN,MF,Nantes,fr Ligue 1,27,1990,18,16,1313,1,0,0,0,5,0,0.07,0,0.07,0.07,0.07,1.7,1.7,0.1,0.12,0,0.12,0.12,0.12,Matches
1340,Bojan Krki?\Bojan-Krkic,es ESP,MF,Stoke City,eng Premier League,26,1990,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches
1341,Bojan Krki?\Bojan-Krkic,es ESP,FWMF,Alavés,es La Liga,26,1990,13,4,445,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.1,0.19,0.03,0.22,0.19,0.22,Matches
1342,Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MF,La Coruña,es La Liga,34,1983,11,10,726,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.1,0.02,0.01,0.04,0.02,0.04,Matches
1343,Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MFFW,Sevilla,es La Liga,34,1983,13,5,540,1,0,0,0,0,0,0.17,0,0.17,0.17,0.17,0.2,0.2,1,0.03,0.17,0.2,0.03,0.2,Matches
1344,Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,es La Liga,27,1990,27,26,2261,5,5,0,0,4,0,0.2,0.2,0.4,0.2,0.4,2.6,2.6,5.6,0.1,0.22,0.32,0.1,0.32,Matches
1345,Max Kruse\Max-Kruse,de GER,FW,Werder Bremen,de Bundesliga,29,1988,29,28,2453,6,6,0,0,2,0,0.22,0.22,0.44,0.22,0.44,5.5,5.5,5.1,0.2,0.19,0.39,0.2,0.39,Matches
1346,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,eng Premier League,27,1990,27,20,1641,0,2,0,0,2,0,0,0.11,0.11,0,0.11,0.9,0.9,1.6,0.05,0.09,0.14,0.05,0.14,Matches
1347,Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,de Bundesliga,24,1992,15,13,1151,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,Matches
1348,Jasmin Kurti?\Jasmin-Kurtic,si SVN,MF,SPAL,it Serie A,28,1989,16,16,1440,1,0,0,0,5,0,0.06,0,0.06,0.06,0.06,1.2,1.2,0.8,0.08,0.05,0.13,0.08,0.13,Matches
1349,Jasmin Kurti?\Jasmin-Kurtic,si SVN,MFFW,Atalanta,it Serie A,28,1989,14,7,662,2,0,0,0,2,0,0.27,0,0.27,0.27,0.27,1.6,1.6,0.6,0.22,0.09,0.31,0.22,0.31,Matches
1350,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,24,1992,20,19,1705,2,2,0,0,1,0,0.11,0.11,0.21,0.11,0.21,1.7,1.7,1.3,0.09,0.07,0.16,0.09,0.16,Matches
1351,Filip Kusi?\Filip-Kusic,rs SRB,DF,Köln,de Bundesliga,21,1996,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1352,Zdravko Kuzmanovi?\Zdravko-Kuzmanovic,rs SRB,MF,Málaga,es La Liga,29,1987,8,6,480,0,1,0,0,2,4,0,0.19,0.19,0,0.19,0.1,0.1,0.4,0.02,0.07,0.09,0.02,0.09,Matches
1353,Han Kwang-song\Han-Kwang-song,kp PRK,FW,Cagliari,it Serie A,18,1998,7,3,277,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.11,0.02,0.13,0.11,0.13,Matches
1354,Enock Kwateng\Enock-Kwateng,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1355,Alberto de la Bella\Alberto-de-la-Bella,es ESP,DF,Real Sociedad,es La Liga,31,1985,17,17,1526,0,1,0,0,4,0,0,0.06,0.06,0,0.06,0.2,0.2,2.1,0.01,0.12,0.14,0.01,0.14,Matches
1356,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,eng Premier League,26,1991,33,26,2137,3,0,1,1,3,1,0.13,0,0.13,0.08,0.08,3.5,2.7,1.2,0.15,0.05,0.19,0.11,0.16,Matches
1357,Brighton Labeau\Brighton-Labeau,fr FRA,FW,Amiens,fr Ligue 1,21,1996,2,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1358,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,23,1994,20,10,957,3,0,1,1,1,0,0.28,0,0.28,0.19,0.19,3.8,3.1,0.6,0.36,0.05,0.42,0.29,0.34,Matches
1359,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,eng Premier League,26,1991,32,26,2202,14,4,2,2,1,0,0.57,0.16,0.74,0.49,0.65,11.8,10.3,3.3,0.48,0.14,0.62,0.42,0.55,Matches
1360,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Málaga,es La Liga,33,1984,15,12,1054,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,Matches
1361,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Getafe,es La Liga,33,1984,4,0,68,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.15,0,0.15,0.15,0.15,Matches
1362,Léo Lacroix\Leo-Lacroix,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,11,8,776,0,0,0,0,3,1,0,0,0,0,0,0.7,0.7,0,0.08,0,0.08,0.08,0.08,Matches
1363,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,eng Premier League,24,1993,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1364,Alban Lafont\Alban-Lafont,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38,38,3420,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,Matches
1365,Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,es La Liga,27,1989,17,17,1530,2,0,0,0,3,0,0.12,0,0.12,0.12,0.12,0.8,0.8,0.2,0.04,0.01,0.05,0.04,0.05,Matches
1366,Konrad Laimer\Konrad-Laimer,at AUT,DFMF,RB Leipzig,de Bundesliga,20,1997,22,14,1337,0,2,0,0,2,0,0,0.13,0.13,0,0.13,0.2,0.2,1.6,0.01,0.11,0.12,0.01,0.12,Matches
1367,Kenny Lala\Kenny-Lala,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,31,30,2724,3,5,3,3,5,2,0.1,0.17,0.26,0,0.17,2.7,0.4,2.3,0.09,0.08,0.17,0.01,0.09,Matches
1368,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,eng Premier League,29,1988,12,1,308,0,0,0,0,1,0,0,0,0,0,0,1.4,1.4,0.4,0.53,0.16,0.69,0.53,0.69,Matches
1369,Eugenio Lamanna\Eugenio-Lamanna,it ITA,GK,Genoa,it Serie A,27,1989,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1370,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,eng Premier League,25,1992,25,7,843,2,2,0,0,4,0,0.21,0.21,0.43,0.21,0.43,3.1,3.1,1.5,0.33,0.16,0.5,0.33,0.5,Matches
1371,Ádám Lang\Adam-Lang,hu HUN,DF,Dijon,fr Ligue 1,24,1993,3,3,233,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1372,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Hertha BSC,de Bundesliga,29,1988,12,11,955,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0,0.02,0,0.02,0.02,0.02,Matches
1373,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,de Bundesliga,29,1988,9,5,411,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0,0.12,0,0.12,0.12,0.12,Matches
1374,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,eng Premier League,24,1993,27,23,2042,5,6,0,1,4,0,0.22,0.26,0.48,0.22,0.48,3.9,3.1,3.7,0.17,0.16,0.33,0.14,0.3,Matches
1375,Gianluca Lapadula\Gianluca-Lapadula,it ITA,FW,Genoa,it Serie A,27,1990,28,13,1495,6,1,3,4,3,0,0.36,0.06,0.42,0.18,0.24,10.8,7.8,1.7,0.65,0.1,0.76,0.47,0.57,Matches
1376,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Athletic Club,es La Liga,23,1994,19,19,1710,0,0,0,0,5,0,0,0,0,0,0,0.6,0.6,0.5,0.03,0.03,0.06,0.03,0.06,Matches
1377,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,eng Premier League,23,1994,9,9,806,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
1378,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Udinese,it Serie A,33,1984,32,32,2775,1,0,0,0,8,0,0.03,0,0.03,0.03,0.03,1,1,0,0.03,0,0.03,0.03,0.03,Matches
1379,Kevin Lasagna\Kevin-Lasagna,it ITA,FWMF,Udinese,it Serie A,24,1992,29,26,2130,12,2,0,0,1,0,0.51,0.08,0.59,0.51,0.59,11.9,11.9,1.2,0.5,0.05,0.55,0.5,0.55,Matches
1380,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,33,32,2928,3,0,0,0,5,0,0.09,0,0.09,0.09,0.09,1.3,1.3,0.2,0.04,0.01,0.05,0.04,0.05,Matches
1381,Paul Lasne\Paul-Lasne,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,37,34,3064,1,3,0,0,10,0,0.03,0.09,0.12,0.03,0.12,1.4,1.4,2.6,0.04,0.08,0.12,0.04,0.12,Matches
1382,Borja Lasso\Borja-Lasso,es ESP,MF,Sevilla,es La Liga,23,1994,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.21,0.21,0,0.21,Matches
1383,Toni Lato\Toni-Lato,es ESP,DF,Valencia,es La Liga,19,1997,16,9,798,0,1,0,0,4,0,0,0.11,0.11,0,0.11,0.1,0.1,0.8,0.01,0.09,0.1,0.01,0.1,Matches
1384,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,27,1989,29,27,2352,2,1,0,0,7,0,0.08,0.04,0.11,0.08,0.11,2,2,2.7,0.08,0.1,0.18,0.08,0.18,Matches
1385,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Fiorentina,it Serie A,28,1989,22,20,1608,0,1,0,0,5,0,0,0.06,0.06,0,0.06,0,0,1.2,0,0.07,0.07,0,0.07,Matches
1386,Wesley Lautoa\Wesley-Lautoa,nc NCL,DFMF,Dijon,fr Ligue 1,29,1987,10,8,621,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.04,0,0.04,0.04,0.04,Matches
1387,Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Genoa,it Serie A,24,1993,32,32,2806,3,3,0,0,2,0,0.1,0.1,0.19,0.1,0.19,1.8,1.8,2.1,0.06,0.07,0.12,0.06,0.12,Matches
1388,Miguel Layún\Miguel-Layun,mx MEX,DF,Sevilla,es La Liga,29,1988,16,11,1187,2,0,0,0,4,0,0.15,0,0.15,0.15,0.15,1.3,1.3,1.8,0.1,0.13,0.23,0.1,0.23,Matches
1389,Achraf Lazaar\Achraf-Lazaar,ma MAR,DFMF,Benevento,it Serie A,25,1992,9,6,478,1,0,0,0,0,0,0.19,0,0.19,0.19,0.19,0.3,0.3,0.4,0.06,0.07,0.12,0.06,0.12,Matches
1390,Valentino Lazaro\Valentino-Lazaro,at AUT,MFFW,Hertha BSC,de Bundesliga,21,1996,26,19,1864,2,5,0,0,4,0,0.1,0.24,0.34,0.1,0.34,2.1,2.1,3.4,0.1,0.16,0.26,0.1,0.26,Matches
1391,Darko Lazovi?\Darko-Lazovic,rs SRB,MFDF,Genoa,it Serie A,26,1990,21,12,1242,0,1,0,0,2,0,0,0.07,0.07,0,0.07,0.8,0.8,2.2,0.06,0.16,0.22,0.06,0.22,Matches
1392,Manuel Lazzari\Manuel-Lazzari,it ITA,DFMF,SPAL,it Serie A,23,1993,36,36,3116,2,1,0,0,4,0,0.06,0.03,0.09,0.06,0.09,1.3,1.3,2.1,0.04,0.06,0.1,0.04,0.1,Matches
1393,Mickaël Le Bihan\Mickael-Le-Bihan,fr FRA,FWMF,Nice,fr Ligue 1,27,1990,7,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.04,0.26,0.3,0.04,0.3,Matches
1394,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Nice,fr Ligue 1,27,1989,29,29,2534,0,1,0,0,4,0,0,0.04,0.04,0,0.04,0.4,0.4,0.9,0.01,0.03,0.05,0.01,0.05,Matches
1395,James Lea Siliki\James-Lea-Siliki,fr FRA,MF,Rennes,fr Ligue 1,21,1996,32,19,1880,3,2,0,0,6,2,0.14,0.1,0.24,0.14,0.24,3.4,3.4,2.4,0.17,0.12,0.29,0.17,0.29,Matches
1396,Mathew Leckie\Mathew-Leckie,au AUS,FWMF,Hertha BSC,de Bundesliga,26,1991,26,19,1853,5,1,0,0,3,0,0.24,0.05,0.29,0.24,0.29,2.1,2.1,1.5,0.1,0.07,0.18,0.1,0.18,Matches
1397,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,38,3420,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,Matches
1398,Pierre Lees-Melou\Pierre-Lees-Melou,fr FRA,MFFW,Nice,fr Ligue 1,24,1993,34,33,2890,5,6,1,1,6,1,0.16,0.19,0.34,0.12,0.31,5.5,4.8,5.1,0.17,0.16,0.33,0.15,0.31,Matches
1399,Matthias Lehmann\Matthias-Lehmann,de GER,MF,Köln,de Bundesliga,34,1983,20,17,1515,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.1,0.01,0,0.02,0.01,0.02,Matches
1400,Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,it Serie A,30,1987,36,35,2882,2,3,0,0,9,0,0.06,0.09,0.16,0.06,0.16,2.6,2.6,1.8,0.08,0.06,0.14,0.08,0.14,Matches
1401,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,24,24,2103,0,2,0,0,3,0,0,0.09,0.09,0,0.09,0.3,0.3,1.3,0.01,0.06,0.07,0.01,0.07,Matches
1402,Iñigo Lekue\Inigo-Lekue,es ESP,DFFW,Athletic Club,es La Liga,24,1993,32,22,2115,0,1,0,0,3,0,0,0.04,0.04,0,0.04,0.8,0.8,1.7,0.03,0.07,0.11,0.03,0.11,Matches
1403,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Monaco,fr Ligue 1,21,1995,30,27,2377,2,6,0,0,1,0,0.08,0.23,0.3,0.08,0.3,4.2,4.2,7.3,0.16,0.27,0.43,0.16,0.43,Matches
1404,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,eng Premier League,23,1993,25,20,1720,1,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,0.8,0.8,0.4,0.04,0.02,0.06,0.04,0.06,Matches
1405,Mauricio Lemos\Mauricio-Lemos,uy URU,DFMF,Las Palmas,es La Liga,21,1995,16,14,1260,0,0,0,0,6,0,0,0,0,0,0,0.8,0.8,0.3,0.06,0.02,0.08,0.06,0.08,Matches
1406,Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,it Serie A,21,1995,8,8,701,1,0,0,0,2,0,0.13,0,0.13,0.13,0.13,0.7,0.7,0,0.09,0,0.09,0.09,0.09,Matches
1407,Dylan Lempereur\Dylan-Lempereur,fr FRA,DF,Metz,fr Ligue 1,18,1998,3,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
1408,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Sevilla,es La Liga,22,1995,35,33,3000,3,1,0,0,9,0,0.09,0.03,0.12,0.09,0.12,2,2,0.5,0.06,0.02,0.08,0.06,0.08,Matches
1409,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,eng Premier League,30,1987,14,13,1118,0,2,0,0,2,0,0,0.16,0.16,0,0.16,0.6,0.6,1.1,0.05,0.09,0.14,0.05,0.14,Matches
1410,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,eng Premier League,30,1987,15,9,793,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.03,0.05,0.08,0.03,0.08,Matches
1411,Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,33,2970,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,Matches
1412,Pedro León\Pedro-Leon,es ESP,FWMF,Eibar,es La Liga,30,1986,12,10,930,0,4,0,0,1,0,0,0.39,0.39,0,0.39,1.3,1.3,2,0.12,0.2,0.32,0.12,0.32,Matches
1413,Sergio León\Sergio-Leon,es ESP,FW,Betis,es La Liga,28,1989,31,23,1974,11,1,0,1,5,0,0.5,0.05,0.55,0.5,0.55,9.2,8.4,1.7,0.42,0.08,0.5,0.38,0.46,Matches
1414,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,37,37,3284,3,1,0,0,8,0,0.08,0.03,0.11,0.08,0.11,4.4,4.4,2.1,0.12,0.06,0.18,0.12,0.18,Matches
1415,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,it Serie A,19,1998,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1416,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Levante,es La Liga,22,1994,26,25,2135,0,1,0,0,16,0,0,0.04,0.04,0,0.04,1.5,1.5,1,0.07,0.04,0.11,0.07,0.11,Matches
1417,Maxime Lestienne\Maxime-Lestienne,be BEL,MFFW,Málaga,es La Liga,25,1992,12,8,667,0,1,0,0,1,0,0,0.13,0.13,0,0.13,1.1,1.1,0.6,0.14,0.08,0.22,0.14,0.22,Matches
1418,Alexandre Letellier\Alexandre-Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,13,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1419,Gaetano Letizia\Gaetano-Letizia,it ITA,DF,Benevento,it Serie A,27,1990,29,25,2141,1,0,0,0,6,2,0.04,0,0.04,0.04,0.04,0.8,0.8,1.5,0.03,0.06,0.1,0.03,0.1,Matches
1420,Timo Letschert\Timo-Letschert,nl NED,DF,Sassuolo,it Serie A,24,1993,7,5,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1421,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,30,24,2172,29,2,6,7,1,0,1.2,0.08,1.28,0.95,1.04,29.7,24.3,2.9,1.23,0.12,1.35,1.01,1.13,Matches
1422,Igor Lewczuk\Igor-Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,7,4,438,0,0,0,0,3,0,0,0,0,0,0,0,0,0.7,0,0.14,0.14,0,0.14,Matches
1423,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33,1984,27,21,1704,0,2,0,1,6,0,0,0.11,0.11,0,0.11,0.8,0.1,0.5,0.04,0.03,0.07,0,0.03,Matches
1424,Dimitri Liénard\Dimitri-Lienard,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,33,29,2601,5,5,1,1,7,0,0.17,0.17,0.35,0.14,0.31,3.4,2.6,6.4,0.12,0.22,0.34,0.09,0.31,Matches
1425,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,21,1996,11,11,865,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1426,Lucas Lima\Lucas-Lima,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,33,30,2657,2,3,0,0,3,0,0.07,0.1,0.17,0.07,0.17,1.9,1.9,5.3,0.07,0.18,0.24,0.07,0.24,Matches
1427,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,23,1994,17,13,1285,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0.02,0.02,0,0.02,Matches
1428,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,22,1995,29,21,2139,3,1,0,0,8,0,0.13,0.04,0.17,0.13,0.17,3,3,2,0.13,0.08,0.21,0.13,0.21,Matches
1429,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,33,20,1817,8,5,0,0,2,0,0.4,0.25,0.64,0.4,0.64,7.7,7.7,3,0.38,0.15,0.53,0.38,0.53,Matches
1430,Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,it Serie A,19,1997,24,22,2025,0,2,0,0,2,0,0,0.09,0.09,0,0.09,0.2,0.2,2,0.01,0.09,0.1,0.01,0.1,Matches
1431,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,eng Premier League,27,1989,34,30,2674,2,2,0,0,5,0,0.07,0.07,0.13,0.07,0.13,2.1,2.1,2,0.07,0.07,0.14,0.07,0.14,Matches
1432,Raúl Lizoain\Raul-Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,11,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1433,Adem Ljaji?\Adem-Ljajic,rs SRB,MFFW,Torino,it Serie A,25,1991,27,23,2166,6,10,0,0,2,0,0.25,0.42,0.66,0.25,0.66,5,5,7.7,0.21,0.32,0.53,0.21,0.53,Matches
1434,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,27,26,2324,3,1,0,0,8,2,0.12,0.04,0.15,0.12,0.15,2.5,2.5,0.1,0.1,0,0.1,0.1,0.1,Matches
1435,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,eng Premier League,32,1985,16,1,238,1,0,0,0,1,0,0.38,0,0.38,0.38,0.38,1.1,1.1,0.3,0.44,0.13,0.57,0.44,0.57,Matches
1436,Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,es La Liga,22,1995,13,5,554,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.04,0.03,0.07,0.04,0.07,Matches
1437,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,30,1986,36,36,3240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1438,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,33,18,1776,4,2,0,0,2,0,0.2,0.1,0.3,0.2,0.3,3,3,1.8,0.15,0.09,0.24,0.15,0.24,Matches
1439,Simone Lo Faso\Simone-Lo-Faso,it ITA,FW,Fiorentina,it Serie A,19,1998,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0.28,0.39,0.11,0.39,Matches
1440,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,es La Liga,22,1994,38,34,3062,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.5,0.01,0.01,0.02,0.01,0.02,Matches
