Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
159,Ismail Azzaoui\Ismail-Azzaoui,be BEL,FW,Wolfsburg,de Bundesliga,17,1998,2,0,22,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Ludovic Baal\Ludovic-Baal,gf GUF,MFDF,Rennes,fr Ligue 1,29,1986,22,18,1520,0,3,0,0,0,0,0,0.18,0.18,0,0.18,Matches
161,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Fiorentina,it Serie A,22,1993,18,11,802,5,1,1,1,2,0,0.56,0.11,0.67,0.45,0.56,Matches
162,Jean-Sylvain Babin\Jean-Sylvain-Babin,mq MTQ,DF,Granada,es La Liga,28,1986,25,25,2234,3,0,0,0,5,0,0.12,0,0.12,0.12,0.12,Matches
163,Maxime Baca\Maxime-Baca,fr FRA,DF,Guingamp,fr Ligue 1,32,1983,2,2,180,0,0,0,0,0,0,0,0,0,0,0,Matches
164,Carlos Bacca\Carlos-Bacca,co COL,FW,Milan,it Serie A,28,1986,38,36,3156,18,2,2,2,2,0,0.51,0.06,0.57,0.46,0.51,Matches
165,Leandro Bacuna\Leandro-Bacuna,cw CUW,DFMF,Aston Villa,eng Premier League,23,1991,31,27,2417,1,0,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
166,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,26,1989,27,25,2129,1,1,0,0,8,1,0.04,0.04,0.08,0.04,0.08,Matches
167,Holger Badstuber\Holger-Badstuber,de GER,DF,Bayern Munich,de Bundesliga,26,1989,7,5,471,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Raúl Baena\Raul-Baena,es ESP,MF,Rayo Vallecano,es La Liga,26,1989,24,22,1834,1,1,0,0,11,1,0.05,0.05,0.1,0.05,0.1,Matches
169,Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,22,1993,16,11,837,1,0,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
170,Farès Bahlouli\Fares-Bahlouli,fr FRA,MF,Monaco,fr Ligue 1,20,1995,8,2,180,1,0,0,0,1,0,0.5,0,0.5,0.5,0.5,Matches
171,Nabil Bahoui\Nabil-Bahoui,se SWE,MF,Hamburger SV,de Bundesliga,24,1991,6,2,212,0,0,0,0,1,0,0,0,0,0,0,Matches
172,Mike-Steven Bähre\Mike-Steven-Bahre,de GER,MF,Hannover 96,de Bundesliga,19,1995,1,0,14,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,31,1984,28,28,2324,1,2,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches
174,Eric Bailly\Eric-Bailly,ci CIV,DF,Villarreal,es La Liga,21,1994,25,25,2014,0,0,0,0,10,1,0,0,0,0,0,Matches
175,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,30,1984,18,16,1479,2,1,1,1,0,0,0.12,0.06,0.18,0.06,0.12,Matches
176,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,24,1991,34,21,1864,12,3,0,0,4,0,0.58,0.14,0.72,0.58,0.72,Matches
177,Djamel Bakar\Djamel-Bakar,km COM,FW,Montpellier,fr Ligue 1,26,1989,6,2,203,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,20,1994,19,14,1364,1,0,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
179,Zakaria Bakkali\Zakaria-Bakkali,be BEL,MFFW,Valencia,es La Liga,19,1996,16,4,574,1,3,0,0,1,0,0.16,0.47,0.63,0.16,0.63,Matches
180,Keita Baldé\Keita-Balde,sn SEN,FW,Lazio,it Serie A,20,1995,31,15,1777,4,2,0,0,5,0,0.2,0.1,0.3,0.2,0.3,Matches
181,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,26,1989,23,21,1730,19,10,0,0,2,0,0.99,0.52,1.51,0.99,1.51,Matches
182,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,27,1988,34,33,2904,0,3,0,0,6,0,0,0.09,0.09,0,0.09,Matches
183,Florent Balmont\Florent-Balmont,fr FRA,MF,Lille,fr Ligue 1,35,1980,28,25,1922,0,1,0,0,5,0,0,0.05,0.05,0,0.05,Matches
184,Norbert Balogh\Norbert-Balogh,hu HUN,FW,Palermo,it Serie A,19,1996,4,0,55,0,0,0,0,0,0,0,0,0,0,0,Matches
185,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,27,1988,21,17,1513,1,0,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
186,Mario Balotelli\Mario-Balotelli,it ITA,FW,Milan,it Serie A,24,1990,20,8,837,1,1,0,1,6,0,0.11,0.11,0.22,0.11,0.22,Matches
187,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,1996,5,4,293,1,0,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
188,Patrick Bamford\Patrick-Bamford,eng ENG,FW,Norwich City,eng Premier League,21,1993,7,2,238,0,0,0,0,0,0,0,0,0,0,0,Matches
189,Patrick Bamford\Patrick-Bamford,eng ENG,FWMF,Crystal Palace,eng Premier League,21,1993,6,0,124,0,0,0,0,0,0,0,0,0,0,0,Matches
190,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,23,1991,32,17,1520,4,2,0,0,6,1,0.24,0.12,0.36,0.24,0.36,Matches
191,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,27,1988,25,20,1713,5,2,1,1,7,1,0.26,0.11,0.37,0.21,0.32,Matches
192,Lass Bangoura\Lass-Bangoura,gn GUI,FWMF,Reims,fr Ligue 1,23,1992,10,3,420,1,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
193,Lass Bangoura\Lass-Bangoura,gn GUI,MF,Rayo Vallecano,es La Liga,23,1992,16,7,814,0,1,0,0,2,0,0,0.11,0.11,0,0.11,Matches
194,Léo Baptistão\Leo-Baptistao,br BRA,FW,Villarreal,es La Liga,22,1992,26,12,1268,3,1,0,0,1,0,0.21,0.07,0.28,0.21,0.28,Matches
195,Federico Barba\Federico-Barba,it ITA,DF,Stuttgart,de Bundesliga,21,1993,2,2,139,1,0,0,0,0,0,0.65,0,0.65,0.65,0.65,Matches
196,Federico Barba\Federico-Barba,it ITA,DF,Empoli,it Serie A,21,1993,10,10,889,0,1,0,0,3,0,0,0.1,0.1,0,0.1,Matches
197,Danilo Barbosa\Danilo-Barbosa,br BRA,MF,Valencia,es La Liga,19,1996,19,16,1360,0,0,0,0,4,0,0,0,0,0,0,Matches
198,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,31,1984,2,2,180,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Francesco Bardi\Francesco-Bardi,it ITA,GK,Frosinone,it Serie A,23,1992,2,2,119,0,0,0,0,1,0,0,0,0,0,0,Matches
200,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Stoke City,eng Premier League,30,1985,11,9,817,0,1,0,0,1,0,0,0.11,0.11,0,0.11,Matches
201,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,26,1989,14,14,1183,0,1,0,0,2,1,0,0.08,0.08,0,0.08,Matches
202,Ross Barkley\Ross-Barkley,eng ENG,MF,Everton,eng Premier League,21,1993,38,36,3075,8,8,2,2,4,0,0.23,0.23,0.47,0.18,0.41,Matches
203,Abdelaziz Barrada\Abdelaziz-Barrada,ma MAR,MF,Marseille,fr Ligue 1,26,1989,24,17,1443,1,6,0,1,5,2,0.06,0.37,0.44,0.06,0.44,Matches
204,Antonio Barragán\Antonio-Barragan,es ESP,DF,Valencia,es La Liga,28,1987,24,19,1660,0,0,0,0,6,1,0,0,0,0,0,Matches
205,David Barral\David-Barral,es ESP,FW,Granada,es La Liga,32,1983,14,3,378,0,0,0,0,3,1,0,0,0,0,0,Matches
206,Iñigo Barrenetxea\Inigo-Barrenetxea,es ESP,MF,Eibar,es La Liga,21,1994,2,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Álex Barrera\Alex-Barrera,es ESP,MF,Sporting Gijón,es La Liga,24,1991,5,0,67,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,31,1984,30,26,2162,0,1,0,0,3,0,0,0.04,0.04,0,0.04,Matches
209,Modou Barrow\Modou-Barrow,gm GAM,MFFW,Swansea City,eng Premier League,22,1992,22,6,791,1,2,0,0,0,0,0.11,0.23,0.34,0.11,0.34,Matches
210,Gareth Barry\Gareth-Barry,eng ENG,MF,Everton,eng Premier League,34,1981,33,32,2837,0,1,0,0,6,1,0,0.03,0.03,0,0.03,Matches
211,Fin Bartels\Fin-Bartels,de GER,MFFW,Werder Bremen,de Bundesliga,28,1987,30,22,2068,8,1,0,0,6,1,0.35,0.04,0.39,0.35,0.39,Matches
212,Maxime Barthelmé\Maxime-Barthelme,fr FRA,MF,Lorient,fr Ligue 1,26,1988,24,16,1261,0,5,0,0,1,0,0,0.36,0.36,0,0.36,Matches
213,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,24,1991,5,3,286,0,0,0,0,2,0,0,0,0,0,0,Matches
214,Marc Bartra\Marc-Bartra,es ESP,DF,Barcelona,es La Liga,24,1991,13,4,511,2,1,0,0,0,0,0.35,0.18,0.53,0.35,0.53,Matches
215,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,34,1981,31,31,2737,1,0,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches
216,Marko Baša\Marko-Basa,me MNE,DF,Lille,fr Ligue 1,32,1982,15,15,1331,0,0,0,0,1,0,0,0,0,0,0,Matches
217,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,23,1992,35,25,2264,4,3,0,0,6,0,0.16,0.12,0.28,0.16,0.28,Matches
218,Davide Bassi\Davide-Bassi,it ITA,GK,Atalanta,it Serie A,30,1985,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
219,Sébastien Bassong\Sebastien-Bassong,cm CMR,DF,Norwich City,eng Premier League,29,1986,32,30,2790,1,0,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
220,Dušan Basta\Dusan-Basta,rs SRB,DF,Lazio,it Serie A,30,1984,23,21,1815,0,0,0,0,1,0,0,0,0,0,0,Matches
221,Borja Bastón\Borja-Baston,es ESP,FW,Eibar,es La Liga,22,1992,36,29,2564,18,3,3,3,3,0,0.63,0.11,0.74,0.53,0.63,Matches
222,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Marseille,fr Ligue 1,21,1993,36,32,2935,17,9,2,2,8,0,0.52,0.28,0.8,0.46,0.74,Matches
223,Robert Bauer\Robert-Bauer,de GER,DF,Ingolstadt 04,de Bundesliga,20,1995,24,18,1680,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,25,1990,33,33,2970,0,0,0,0,1,0,0,0,0,0,0,Matches
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,19,1996,19,17,1547,0,0,0,0,3,0,0,0,0,0,0,Matches
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Mainz 05,de Bundesliga,27,1988,31,30,2717,2,1,0,0,7,0,0.07,0.03,0.1,0.07,0.1,Matches
227,Alexander Baumjohann\Alexander-Baumjohann,de GER,MF,Hertha BSC,de Bundesliga,28,1987,24,1,453,1,2,1,1,0,0,0.2,0.4,0.6,0,0.4,Matches
228,Éric Bauthéac\Eric-Bautheac,fr FRA,FWMF,Lille,fr Ligue 1,27,1987,28,25,2163,2,1,0,0,7,0,0.08,0.04,0.12,0.08,0.12,Matches
229,Jon Bautista\Jon-Bautista,es ESP,FW,Real Sociedad,es La Liga,20,1995,4,1,120,1,0,0,0,2,0,0.75,0,0.75,0.75,0.75,Matches
230,Moustapha Bayal Sall\Moustapha-Bayal-Sall,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1985,28,27,2358,3,0,0,0,9,1,0.11,0,0.11,0.11,0.11,Matches
231,Paul Baysse\Paul-Baysse,fr FRA,DF,Nice,fr Ligue 1,27,1988,30,29,2585,0,0,0,0,2,1,0,0,0,0,0,Matches
232,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,MFDF,Hannover 96,de Bundesliga,18,1996,5,5,378,0,3,0,0,1,0,0,0.71,0.71,0,0.71,Matches
233,Hervé Bazile\Herve-Bazile,ht HAI,MFFW,Caen,fr Ligue 1,25,1990,25,11,1078,0,3,0,0,1,0,0,0.25,0.25,0,0.25,Matches
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Lyon,fr Ligue 1,27,1988,19,15,1279,5,2,1,1,0,0,0.35,0.14,0.49,0.28,0.42,Matches
235,Claudio Beauvue\Claudio-Beauvue,GPE,MFFW,Celta Vigo,es La Liga,27,1988,10,6,509,1,0,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
236,Bebé\Bebe,pt POR,MF,Rayo Vallecano,es La Liga,25,1990,34,27,2218,3,6,0,0,3,0,0.12,0.24,0.37,0.12,0.37,Matches
237,Uffe Bech\Uffe-Bech,dk DEN,MFFW,Hannover 96,de Bundesliga,22,1993,11,8,683,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
238,Henri Bedimo\Henri-Bedimo,cm CMR,DF,Lyon,fr Ligue 1,31,1984,18,14,1226,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Alejandro Bedoya\Alejandro-Bedoya,us USA,MF,Nantes,fr Ligue 1,28,1987,28,22,2056,3,3,0,0,2,1,0.13,0.13,0.26,0.13,0.26,Matches
240,Roy Beerens\Roy-Beerens,nl NED,MF,Hertha BSC,de Bundesliga,27,1987,2,2,110,0,0,0,0,1,1,0,0,0,0,0,Matches
241,Asmir Begović\Asmir-Begovic,ba BIH,GK,Chelsea,eng Premier League,28,1987,17,15,1399,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Julien Bègue\Julien-Begue,re REU,MF,Guingamp,fr Ligue 1,21,1993,3,0,46,0,1,0,0,1,0,0,1.96,1.96,0,1.96,Matches
243,Valon Behrami\Valon-Behrami,ch SUI,MF,Watford,eng Premier League,30,1985,21,14,1279,0,1,0,0,3,1,0,0.07,0.07,0,0.07,Matches
244,Maximilian Beister\Maximilian-Beister,de GER,FWMF,Mainz 05,de Bundesliga,24,1990,1,0,6,0,0,0,0,0,0,0,0,0,0,0,Matches
245,Vid Belec\Vid-Belec,si SVN,GK,Carpi,it Serie A,25,1990,30,30,2700,0,0,0,0,1,0,0,0,0,0,0,Matches
246,Younès Belhanda\Younes-Belhanda,ma MAR,MF,Schalke 04,de Bundesliga,25,1990,15,8,814,2,1,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches
247,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,23,1991,30,29,2635,1,2,0,0,3,0,0.03,0.07,0.1,0.03,0.1,Matches
248,Karim Bellarabi\Karim-Bellarabi,de GER,MF,Leverkusen,de Bundesliga,25,1990,33,31,2595,6,11,0,0,5,0,0.21,0.38,0.59,0.21,0.59,Matches
249,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,20,1995,36,36,3240,1,5,0,0,3,0,0.03,0.14,0.17,0.03,0.17,Matches
250,Gianpaolo Bellini\Gianpaolo-Bellini,it ITA,DF,Atalanta,it Serie A,35,1980,15,11,946,1,0,1,1,4,0,0.1,0,0.1,0,0,Matches
251,François Bellugou\Francois-Bellugou,fr FRA,MFDF,Lorient,fr Ligue 1,28,1987,33,27,2298,0,1,0,0,6,1,0,0.04,0.04,0,0.04,Matches
252,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,21,1993,35,31,2588,12,4,4,4,4,0,0.42,0.14,0.56,0.28,0.42,Matches
253,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,FWMF,Nice,fr Ligue 1,28,1987,34,33,2825,17,6,5,5,2,0,0.54,0.19,0.73,0.38,0.57,Matches
254,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,MFFW,Troyes,fr Ligue 1,31,1984,18,8,816,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
255,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Toulouse,fr Ligue 1,24,1990,35,34,2882,17,5,2,3,2,0,0.53,0.16,0.69,0.47,0.62,Matches
256,Syam Ben Youssef\Syam-Ben-Youssef,tn TUN,DF,Caen,fr Ligue 1,26,1989,18,16,1478,3,1,0,0,2,1,0.18,0.06,0.24,0.18,0.24,Matches
257,Änis Ben-Hatira\Anis-Ben-Hatira,tn TUN,MF,Eint Frankfurt,de Bundesliga,27,1988,9,7,604,1,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3,Matches
258,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,31,1983,21,21,1890,0,0,0,0,1,0,0,0,0,0,0,Matches
259,Youssef Benali\Youssef-Benali,ma MAR,FWMF,Toulouse,fr Ligue 1,20,1995,1,0,14,0,0,0,0,0,0,0,0,0,0,0,Matches
260,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,28,1987,4,0,68,0,0,0,0,1,0,0,0,0,0,0,Matches
261,Marco Benassi\Marco-Benassi,it ITA,MF,Torino,it Serie A,20,1994,32,21,1910,3,2,0,0,7,0,0.14,0.09,0.24,0.14,0.24,Matches
262,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Bayern Munich,de Bundesliga,28,1987,14,11,977,1,2,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches
263,Lars Bender\Lars-Bender,de GER,MFDF,Leverkusen,de Bundesliga,26,1989,11,11,883,1,1,0,0,3,0,0.1,0.1,0.2,0.1,0.2,Matches
264,Sven Bender\Sven-Bender,de GER,DFMF,Dortmund,de Bundesliga,26,1989,19,14,1246,0,0,0,0,1,0,0,0,0,0,0,Matches
265,Nicklas Bendtner\Nicklas-Bendtner,dk DEN,FW,Wolfsburg,de Bundesliga,27,1988,13,4,418,2,0,0,0,2,0,0.43,0,0.43,0.43,0.43,Matches
266,Nicolas Benezet\Nicolas-Benezet,fr FRA,MFFW,Guingamp,fr Ligue 1,24,1991,19,14,1237,4,4,0,0,3,1,0.29,0.29,0.58,0.29,0.58,Matches
267,Pierre Bengtsson\Pierre-Bengtsson,se SWE,DF,Mainz 05,de Bundesliga,27,1988,16,14,1273,0,0,0,0,1,0,0,0,0,0,0,Matches
268,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Norwich City,eng Premier League,25,1990,22,20,1837,0,0,0,0,7,0,0,0,0,0,0,Matches
269,Saïd Benrahma\Said-Benrahma,dz ALG,FWMF,Nice,fr Ligue 1,19,1995,9,0,135,2,0,0,0,0,0,1.33,0,1.33,1.33,1.33,Matches
270,Saïd Benrahma\Said-Benrahma,dz ALG,FW,Angers,fr Ligue 1,19,1995,12,1,304,1,0,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
271,Charlison Benschop\Charlison-Benschop,cw CUW,FW,Hannover 96,de Bundesliga,25,1989,9,2,344,1,0,0,0,0,0,0.26,0,0.26,0.26,0.26,Matches
272,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DFMF,Montpellier,fr Ligue 1,20,1995,22,15,1348,2,0,0,0,7,0,0.13,0,0.13,0.13,0.13,Matches
273,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Tottenham,eng Premier League,20,1994,5,2,170,0,0,0,0,1,0,0,0,0,0,0,Matches
274,Christian Benteke\Christian-Benteke,be BEL,FW,Liverpool,eng Premier League,24,1990,29,14,1529,9,3,1,1,2,0,0.53,0.18,0.71,0.47,0.65,Matches
275,Accursio Bentivegna\Accursio-Bentivegna,it ITA,FW,Palermo,it Serie A,19,1996,1,0,11,0,0,0,0,1,0,0,0,0,0,0,Matches
276,Francesco Benussi\Francesco-Benussi,it ITA,GK,Carpi,it Serie A,33,1981,4,4,298,0,0,0,0,0,0,0,0,0,0,0,Matches
277,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,27,1987,27,26,1970,24,7,0,0,1,0,1.1,0.32,1.42,1.1,1.42,Matches
278,Yassine Benzia\Yassine-Benzia,dz ALG,FWMF,Lille,fr Ligue 1,20,1994,25,17,1332,5,0,0,0,4,0,0.34,0,0.34,0.34,0.34,Matches
279,Saido Berahino\Saido-Berahino,bi BDI,FWMF,West Brom,eng Premier League,21,1993,31,17,1746,4,0,0,2,0,0,0.21,0,0.21,0.21,0.21,Matches
280,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,20,1994,29,26,2167,7,6,3,4,10,1,0.29,0.25,0.54,0.17,0.42,Matches
281,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Real Sociedad,es La Liga,25,1990,21,21,1841,0,4,0,0,10,0,0,0.2,0.2,0,0.2,Matches
282,Álex Bergantiños\Alex-Bergantinos,es ESP,MF,La Coruña,es La Liga,30,1985,22,20,1747,2,1,0,0,3,0,0.1,0.05,0.15,0.1,0.15,Matches
283,Markel Bergara\Markel-Bergara,es ESP,MF,Real Sociedad,es La Liga,29,1986,20,15,1348,1,0,0,0,7,1,0.07,0,0.07,0.07,0.07,Matches
284,Steven Berghuis\Steven-Berghuis,nl NED,FWMF,Watford,eng Premier League,23,1991,9,0,231,0,2,0,0,2,0,0,0.78,0.78,0,0.78,Matches
285,Franck Béria\Franck-Beria,fr FRA,DF,Lille,fr Ligue 1,32,1983,2,1,62,0,0,0,0,0,0,0,0,0,0,0,Matches
286,Robert Berić\Robert-Beric,si SVN,FWMF,Saint-Étienne,fr Ligue 1,24,1991,10,7,671,3,0,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
287,Kévin Bérigaud\Kevin-Berigaud,fr FRA,FWMF,Montpellier,fr Ligue 1,27,1988,19,10,1031,3,1,0,0,0,0,0.26,0.09,0.35,0.26,0.35,Matches
288,Etrit Berisha\Etrit-Berisha,al ALB,GK,Lazio,it Serie A,26,1989,11,9,873,0,0,0,0,1,0,0,0,0,0,0,Matches
289,Saúl Berjón\Saul-Berjon,es ESP,MF,Eibar,es La Liga,29,1986,29,16,1398,4,4,3,5,1,0,0.26,0.26,0.52,0.06,0.32,Matches
290,Federico Bernardeschi\Federico-Bernardeschi,it ITA,MF,Fiorentina,it Serie A,21,1994,33,25,2272,2,4,0,0,6,0,0.08,0.16,0.24,0.08,0.24,Matches
291,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Bordeaux,fr Ligue 1,18,1997,7,7,630,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Troyes,fr Ligue 1,18,1997,14,14,1260,0,0,0,0,0,0,0,0,0,0,0,Matches
293,Juan Bernat\Juan-Bernat,es ESP,DFMF,Bayern Munich,de Bundesliga,22,1993,16,13,1149,0,1,0,0,2,0,0,0.08,0.08,0,0.08,Matches
294,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Milan,it Serie A,24,1991,27,21,1805,1,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
295,Davide Bertoncini\Davide-Bertoncini,it ITA,DF,Frosinone,it Serie A,24,1991,5,4,365,0,0,0,0,1,0,0,0,0,0,0,Matches
296,Ryan Bertrand\Ryan-Bertrand,eng ENG,DFMF,Southampton,eng Premier League,25,1989,32,32,2880,1,3,1,1,6,0,0.03,0.09,0.12,0,0.09,Matches
297,Muhamed Bešić\Muhamed-Besic,ba BIH,MFDF,Everton,eng Premier League,22,1992,12,7,558,0,0,0,0,1,0,0,0,0,0,0,Matches
298,Vincent Bessat\Vincent-Bessat,fr FRA,FWDF,Caen,fr Ligue 1,29,1985,35,32,2757,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches
299,Beto\Beto,pt POR,GK,Sevilla,es La Liga,33,1982,4,4,360,0,0,0,0,1,0,0,0,0,0,0,Matches
300,Jonathan Biabiany\Jonathan-Biabiany,fr FRA,MFFW,Inter,it Serie A,27,1988,20,7,872,1,2,0,0,3,0,0.1,0.21,0.31,0.1,0.31,Matches
301,Matteo Bianchetti\Matteo-Bianchetti,it ITA,DF,Hellas Verona,it Serie A,22,1993,23,17,1587,1,0,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
302,Raffaele Bianco\Raffaele-Bianco,it ITA,MF,Carpi,it Serie A,27,1987,26,21,1852,1,3,0,0,6,1,0.05,0.15,0.19,0.05,0.19,Matches
303,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,25,1990,21,18,1599,0,0,0,0,3,1,0,0,0,0,0,Matches
304,Henri Bienvenu\Henri-Bienvenu,cm CMR,FW,Troyes,fr Ligue 1,27,1988,7,1,179,0,0,0,0,0,0,0,0,0,0,0,Matches
305,Thievy Bifouma\Thievy-Bifouma,cg CGO,FWMF,Reims,fr Ligue 1,23,1992,14,10,937,4,1,0,0,2,0,0.38,0.1,0.48,0.38,0.48,Matches
306,Thievy Bifouma\Thievy-Bifouma,cg CGO,FWMF,Granada,es La Liga,23,1992,7,0,190,0,0,0,0,0,0,0,0,0,0,0,Matches
307,Pedro Bigas\Pedro-Bigas,es ESP,DF,Las Palmas,es La Liga,24,1990,27,26,2352,3,0,0,0,5,0,0.11,0,0.11,0.11,0.11,Matches
308,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Lazio,it Serie A,29,1986,27,26,2296,4,3,2,2,10,1,0.16,0.12,0.27,0.08,0.2,Matches
309,Davide Biondini\Davide-Biondini,it ITA,MF,Sassuolo,it Serie A,32,1983,22,12,1103,0,0,0,0,3,0,0,0,0,0,0,Matches
310,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Granada,es La Liga,22,1992,32,32,2816,0,1,0,0,9,1,0,0.03,0.03,0,0.03,Matches
311,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,eng Premier League,27,1987,26,12,1278,5,1,0,0,3,0,0.35,0.07,0.42,0.35,0.42,Matches
312,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,28,1986,35,32,2365,6,7,2,3,4,0,0.23,0.27,0.49,0.15,0.42,Matches
313,Milan Biševac\Milan-Bisevac,rs SRB,DF,Lazio,it Serie A,31,1983,11,11,907,1,0,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
314,Milan Biševac\Milan-Bisevac,rs SRB,DF,Lyon,fr Ligue 1,31,1983,6,6,456,0,0,0,0,1,0,0,0,0,0,0,Matches
315,Luca Bittante\Luca-Bittante,it ITA,DF,Empoli,it Serie A,21,1993,16,3,526,0,0,0,0,0,0,0,0,0,0,0,Matches
316,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,MFFW,Köln,de Bundesliga,21,1993,29,27,2202,3,4,0,0,2,1,0.12,0.16,0.29,0.12,0.29,Matches
317,André Biyogo Poko\Andre-Biyogo-Poko,ga GAB,MFDF,Bordeaux,fr Ligue 1,22,1993,25,19,1878,0,1,0,0,11,2,0,0.05,0.05,0,0.05,Matches
