Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
667,Federico Di Francesco\Federico-Di-Francesco,it ITA,FWMF,Bologna,it Serie A,22,1994,24,11,1088,4,3,0,0,3,1,0.33,0.25,0.58,0.33,0.58,Matches
668,Davide Di Gennaro\Davide-Di-Gennaro,it ITA,MFFW,Cagliari,it Serie A,28,1988,20,17,1434,2,5,0,0,5,2,0.13,0.31,0.44,0.13,0.44,Matches
669,Ángel Di María\Angel-Di-Maria,ar ARG,FW,Paris S-G,fr Ligue 1,28,1988,29,24,2036,6,7,0,0,1,1,0.27,0.31,0.57,0.27,0.57,Matches
670,Nunzio Di Roberto\Nunzio-Di-Roberto,it ITA,FW,Crotone,it Serie A,30,1985,1,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
671,Franco Di Santo\Franco-Di-Santo,ar ARG,FWMF,Schalke 04,de Bundesliga,27,1989,12,3,323,0,2,0,0,2,0,0,0.56,0.56,0,0.56,Matches
672,Issiar Dia\Issiar-Dia,sn SEN,FW,Nancy,fr Ligue 1,29,1987,31,22,2000,8,3,1,1,3,0,0.36,0.14,0.5,0.32,0.45,Matches
673,Cheick Diabaté\Cheick-Diabate,ml MLI,FW,Metz,fr Ligue 1,28,1988,14,12,1055,8,1,3,3,2,0,0.68,0.09,0.77,0.43,0.51,Matches
674,Abou Diaby\Abou-Diaby,fr FRA,MF,Marseille,fr Ligue 1,30,1986,2,2,128,0,0,0,0,1,0,0,0,0,0,0,Matches
675,Fallou Diagne\Fallou-Diagne,sn SEN,DF,Werder Bremen,de Bundesliga,26,1989,2,2,135,0,0,0,0,0,0,0,0,0,0,0,Matches
676,Fallou Diagne\Fallou-Diagne,sn SEN,MF,Metz,fr Ligue 1,26,1989,12,12,999,0,0,0,0,3,1,0,0,0,0,0,Matches
677,Modou Diagne\Modou-Diagne,sn SEN,DF,Nancy,fr Ligue 1,22,1994,22,21,1846,1,0,0,0,1,1,0.05,0,0.05,0.05,0.05,Matches
678,Adama Diakhaby\Adama-Diakhaby,fr FRA,MF,Rennes,fr Ligue 1,20,1996,25,3,728,4,0,1,1,2,0,0.49,0,0.49,0.37,0.37,Matches
679,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Lyon,fr Ligue 1,19,1996,22,22,1929,1,0,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
680,Abdou Diallo\Abdou-Diallo,fr FRA,DF,Monaco,fr Ligue 1,20,1996,5,4,388,0,0,0,0,0,0,0,0,0,0,0,Matches
681,Habib Diallo\Habib-Diallo,sn SEN,FWMF,Metz,fr Ligue 1,21,1995,19,7,832,1,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
682,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Guingamp,fr Ligue 1,30,1986,26,22,1744,5,1,0,0,8,2,0.26,0.05,0.31,0.26,0.31,Matches
683,Sadio Diallo\Sadio-Diallo,gn GUI,MFFW,Bastia,fr Ligue 1,25,1990,28,20,1417,3,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches
684,Alessandro Diamanti\Alessandro-Diamanti,it ITA,FWMF,Palermo,it Serie A,33,1983,31,18,1698,1,5,0,0,8,1,0.05,0.27,0.32,0.05,0.32,Matches
685,Alou Diarra\Alou-Diarra,fr FRA,MF,Nancy,fr Ligue 1,35,1981,18,16,1291,2,0,0,0,7,0,0.14,0,0.14,0.14,0.14,Matches
686,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Marseille,fr Ligue 1,31,1985,11,8,729,0,0,0,0,2,0,0,0,0,0,0,Matches
687,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,it Serie A,19,1997,18,10,1046,0,0,0,0,1,0,0,0,0,0,0,Matches
688,Marcelo Díaz\Marcelo-Diaz,cl CHI,MF,Celta Vigo,es La Liga,29,1986,26,17,1649,1,2,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches
689,Víctor Díaz\Victor-Diaz,es ESP,DF,Leganés,es La Liga,28,1988,23,20,1811,1,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
690,Daniel Didavi\Daniel-Didavi,de GER,MF,Wolfsburg,de Bundesliga,26,1990,18,11,986,4,2,0,0,0,0,0.37,0.18,0.55,0.37,0.55,Matches
691,Thomas Didillon\Thomas-Didillon,fr FRA,GK,Metz,fr Ligue 1,20,1995,32,32,2880,0,0,0,0,0,0,0,0,0,0,0,Matches
692,Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,fr Ligue 1,33,1983,28,26,2139,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
693,Famara Diedhiou\Famara-Diedhiou,sn SEN,FW,Angers,fr Ligue 1,23,1992,31,28,2270,8,1,1,2,6,0,0.32,0.04,0.36,0.28,0.32,Matches
694,Dennis Diekmeier\Dennis-Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,26,1989,24,21,1780,0,1,0,0,6,2,0,0.05,0.05,0,0.05,Matches
695,Eric Dier\Eric-Dier,eng ENG,DFMF,Tottenham,eng Premier League,22,1994,36,34,3043,2,1,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches
696,Didier Digard\Didier-Digard,fr FRA,MF,Osasuna,es La Liga,30,1986,3,3,189,0,0,0,0,1,0,0,0,0,0,0,Matches
697,Lucas Digne\Lucas-Digne,fr FRA,DF,Barcelona,es La Liga,23,1993,17,14,1170,0,0,0,0,3,0,0,0,0,0,0,Matches
698,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,eng Premier League,25,1991,21,21,1853,1,0,0,0,4,2,0.05,0,0.05,0.05,0.05,Matches
699,Kevin Diks\Kevin-Diks,nl NED,DF,Fiorentina,it Serie A,19,1996,2,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
700,Federico Dimarco\Federico-Dimarco,it ITA,DF,Empoli,it Serie A,18,1997,12,6,649,0,1,0,0,2,0,0,0.14,0.14,0,0.14,Matches
701,Adama Diomande\Adama-Diomande,no NOR,FWMF,Hull City,eng Premier League,26,1990,22,13,1171,2,0,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
702,Ismaël Diomandé\Ismael-Diomande,ci CIV,MFDF,Caen,fr Ligue 1,23,1992,12,7,792,0,0,0,0,3,0,0,0,0,0,0,Matches
703,Lois Diony\Lois-Diony,fr FRA,FW,Dijon,fr Ligue 1,23,1992,35,31,2807,11,7,0,0,2,1,0.35,0.22,0.58,0.35,0.58,Matches
704,Issa Diop\Issa-Diop,fr FRA,DF,Toulouse,fr Ligue 1,19,1997,30,30,2700,2,1,0,0,9,0,0.07,0.03,0.1,0.07,0.1,Matches
705,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Espanyol,es La Liga,30,1986,18,9,913,0,0,0,0,6,0,0,0,0,0,0,Matches
706,Assane Dioussé\Assane-Diousse,sn SEN,MF,Empoli,it Serie A,18,1997,33,26,2408,0,0,0,0,13,0,0,0,0,0,0,Matches
707,Nabil Dirar\Nabil-Dirar,ma MAR,MFDF,Monaco,fr Ligue 1,30,1986,18,8,876,1,3,0,0,2,0,0.1,0.31,0.41,0.1,0.41,Matches
708,Koffi Djidji\Koffi-Djidji,ci CIV,DFMF,Nantes,fr Ligue 1,23,1992,28,28,2491,0,0,0,0,7,0,0,0,0,0,0,Matches
709,Alexander Djiku\Alexander-Djiku,gh GHA,DF,Bastia,fr Ligue 1,21,1994,23,21,1850,1,0,0,0,2,2,0.05,0,0.05,0.05,0.05,Matches
710,Papy Djilobodji\Papy-Djilobodji,sn SEN,DF,Sunderland,eng Premier League,27,1988,18,17,1578,0,0,0,0,5,2,0,0,0,0,0,Matches
711,Johan Djourou\Johan-Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,29,1987,14,12,1144,0,0,0,1,6,0,0,0,0,0,0,Matches
712,Dodô\Dodo,br BRA,DF,Sampdoria,it Serie A,24,1992,7,4,409,0,0,0,0,0,0,0,0,0,0,0,Matches
713,Keagan Dolly\Keagan-Dolly,za RSA,MF,Montpellier,fr Ligue 1,23,1993,12,5,448,0,0,0,0,0,0,0,0,0,0,0,Matches
714,Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,es La Liga,25,1990,3,3,270,0,0,0,0,0,0,0,0,0,0,0,Matches
715,Giulio Donati\Giulio-Donati,it ITA,DF,Mainz 05,de Bundesliga,26,1990,32,31,2802,0,1,0,0,4,0,0,0.03,0.03,0,0.03,Matches
716,Ji Dong-won\Ji-Dong-won,kr KOR,FWMF,Augsburg,de Bundesliga,25,1991,34,24,2297,3,2,0,0,4,0,0.12,0.08,0.2,0.12,0.2,Matches
717,Anastasios Donis\Anastasios-Donis,gr GRE,FWMF,Nice,fr Ligue 1,19,1996,18,3,455,5,1,0,0,1,0,0.99,0.2,1.19,0.99,1.19,Matches
718,Ryan Donk\Ryan-Donk,nl NED,MFDF,Betis,es La Liga,30,1986,16,9,865,0,0,0,0,3,0,0,0,0,0,0,Matches
719,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,Milan,it Serie A,17,1999,38,38,3420,0,0,0,0,2,0,0,0,0,0,0,Matches
720,Godfred Donsah\Godfred-Donsah,gh GHA,MF,Bologna,it Serie A,20,1996,13,10,885,0,2,0,0,2,0,0,0.2,0.2,0,0.2,Matches
721,Férébory Doré\Ferebory-Dore,cg CGO,FW,Angers,fr Ligue 1,27,1989,9,1,180,0,0,0,0,0,0,0,0,0,0,0,Matches
722,Dória\Doria,br BRA,DF,Marseille,fr Ligue 1,21,1994,23,14,1372,1,0,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
723,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Lille,fr Ligue 1,18,1997,1,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
724,Jonathan dos Santos\Jonathan-dos-Santos,mx MEX,MF,Villarreal,es La Liga,26,1990,34,22,2222,2,3,0,0,4,0,0.08,0.12,0.2,0.08,0.2,Matches
725,Mauro dos Santos\Mauro-dos-Santos,ar ARG,DF,Eibar,es La Liga,27,1989,11,8,765,0,0,0,0,1,0,0,0,0,0,0,Matches
726,Bas Dost\Bas-Dost,nl NED,FW,Wolfsburg,de Bundesliga,27,1989,1,1,80,0,0,0,0,0,0,0,0,0,0,0,Matches
727,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,eng Premier League,23,1993,20,14,1361,1,0,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
728,Douglas\Douglas,br BRA,DFMF,Sporting Gijón,es La Liga,25,1990,21,20,1717,3,0,0,0,6,0,0.16,0,0.16,0.16,0.16,Matches
729,Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Metz,fr Ligue 1,23,1992,29,27,2256,0,1,0,0,7,3,0,0.04,0.04,0,0.04,Matches
730,Tongo Doumbia\Tongo-Doumbia,ml MLI,MF,Toulouse,fr Ligue 1,26,1989,10,5,476,0,0,0,0,2,0,0,0,0,0,0,Matches
731,Stewart Downing\Stewart-Downing,eng ENG,MFFW,Middlesbrough,eng Premier League,32,1984,30,24,2214,1,3,0,0,1,0,0.04,0.12,0.16,0.04,0.16,Matches
732,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leverkusen,de Bundesliga,25,1991,19,15,1259,0,1,0,0,1,0,0,0.07,0.07,0,0.07,Matches
733,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,it Serie A,18,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,Matches
734,Boukary Dramé\Boukary-Drame,sn SEN,MFDF,Atalanta,it Serie A,31,1985,10,8,636,0,0,0,0,1,0,0,0,0,0,0,Matches
735,Julian Draxler\Julian-Draxler,de GER,MFFW,Wolfsburg,de Bundesliga,22,1993,13,12,1050,0,2,0,0,0,0,0,0.17,0.17,0,0.17,Matches
736,Julian Draxler\Julian-Draxler,de GER,FW,Paris S-G,fr Ligue 1,22,1993,17,12,1012,4,1,0,0,2,0,0.36,0.09,0.44,0.36,0.44,Matches
737,Matthieu Dreyer\Matthieu-Dreyer,fr FRA,GK,Caen,fr Ligue 1,27,1989,2,2,180,0,0,0,0,0,0,0,0,0,0,0,Matches
738,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Leicester City,eng Premier League,26,1990,29,27,2466,1,2,0,0,6,0,0.04,0.07,0.11,0.04,0.11,Matches
739,Josip Drmić\Josip-Drmic,ch SUI,FW,M'Gladbach,de Bundesliga,23,1992,12,2,282,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Jaroslav Drobný\Jaroslav-Drobny,cz CZE,GK,Werder Bremen,de Bundesliga,36,1979,10,10,849,0,0,0,0,0,1,0,0,0,0,0,Matches
741,Óscar Duarte\Oscar-Duarte,cr CRC,DF,Espanyol,es La Liga,27,1989,15,13,1125,0,0,0,0,4,0,0,0,0,0,0,Matches
742,Rubén Duarte\Ruben-Duarte,es ESP,DF,Espanyol,es La Liga,20,1995,3,1,103,0,0,0,0,1,0,0,0,0,0,0,Matches
743,Leo Dubois\Leo-Dubois,fr FRA,DF,Nantes,fr Ligue 1,21,1994,36,35,3133,0,6,0,0,2,0,0,0.17,0.17,0,0.17,Matches
744,Duda\Duda,pt POR,MF,Málaga,es La Liga,36,1980,15,2,380,1,1,0,0,3,0,0.24,0.24,0.47,0.24,0.47,Matches
745,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,21,1994,3,0,70,0,0,0,0,0,0,0,0,0,0,0,Matches
746,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,23,1993,21,14,1334,1,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,Matches
747,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,23,1993,16,16,1440,0,0,0,0,1,0,0,0,0,0,0,Matches
748,Erik Durm\Erik-Durm,de GER,MFDF,Dortmund,de Bundesliga,24,1992,13,10,976,0,2,0,0,1,0,0,0.18,0.18,0,0.18,Matches
749,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MF,Toulouse,fr Ligue 1,27,1989,27,17,1520,2,1,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matches
750,Riza Durmisi\Riza-Durmisi,dk DEN,DF,Betis,es La Liga,22,1994,27,27,2382,1,4,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches
751,Noë Dussenne\Noe-Dussenne,be BEL,DF,Crotone,it Serie A,24,1992,8,4,465,0,0,0,0,2,2,0,0,0,0,0,Matches
752,Paulo Dybala\Paulo-Dybala,ar ARG,MFFW,Juventus,it Serie A,22,1993,31,26,2140,11,7,3,3,2,0,0.46,0.29,0.76,0.34,0.63,Matches
753,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,eng Premier League,28,1987,8,3,214,0,1,0,0,0,0,0,0.42,0.42,0,0.42,Matches
754,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,30,1986,37,33,3048,29,9,1,3,4,0,0.86,0.27,1.12,0.83,1.09,Matches
755,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,30,1986,31,29,2583,8,3,0,0,10,1,0.28,0.1,0.38,0.28,0.38,Matches
756,Elderson Echiéjilé\Elderson-Echiejile,ng NGA,DF,Sporting Gijón,es La Liga,28,1988,3,2,199,1,0,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches
757,Edenílson\Edenilson,br BRA,MFFW,Genoa,it Serie A,26,1989,16,9,904,0,3,0,0,3,2,0,0.3,0.3,0,0.3,Matches
758,Éder\Eder,it ITA,FWMF,Inter,it Serie A,29,1986,33,13,1482,8,4,0,0,3,0,0.49,0.24,0.73,0.49,0.73,Matches
759,Éder\Eder,pt POR,FW,Lille,fr Ligue 1,28,1987,31,28,2470,6,5,1,2,3,0,0.22,0.18,0.4,0.18,0.36,Matches
760,Odsonne Édouard\Odsonne-Edouard,fr FRA,FWMF,Toulouse,fr Ligue 1,18,1998,16,4,572,1,0,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
761,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,19,1996,15,8,891,1,0,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
762,Ovie Ejaria\Ovie-Ejaria,eng ENG,MF,Liverpool,eng Premier League,18,1997,2,0,8,0,0,0,0,0,0,0,0,0,0,0,Matches
763,Albin Ekdal\Albin-Ekdal,se SWE,MFDF,Hamburger SV,de Bundesliga,27,1989,21,13,1247,1,1,0,0,3,2,0.07,0.07,0.14,0.07,0.14,Matches
764,Omar Elabdellaoui\Omar-Elabdellaoui,no NOR,DFMF,Hull City,eng Premier League,24,1991,8,7,615,0,0,0,0,0,0,0,0,0,0,0,Matches
765,Andrew Eleftheriou\Andrew-Eleftheriou,eng ENG,DF,Watford,eng Premier League,18,1997,1,0,52,0,0,0,0,0,0,0,0,0,0,0,Matches
766,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DFMF,Hull City,eng Premier League,28,1987,33,28,2524,0,2,0,0,3,1,0,0.07,0.07,0,0.07,Matches
767,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,24,1992,14,8,694,0,1,0,0,1,0,0,0.13,0.13,0,0.13,Matches
768,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,22,1994,9,4,464,0,1,0,0,0,1,0,0.19,0.19,0,0.19,Matches
769,Gorka Elustondo\Gorka-Elustondo,es ESP,DF,Athletic Club,es La Liga,29,1987,2,1,106,0,0,0,0,0,0,0,0,0,0,0,Matches
770,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,19,1996,25,23,2106,0,0,0,0,4,0,0,0,0,0,0,Matches
771,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,22,1993,10,8,790,1,0,0,0,4,0,0.11,0,0.11,0.11,0.11,Matches
772,Breel Embolo\Breel-Embolo,ch SUI,FWMF,Schalke 04,de Bundesliga,19,1997,7,4,341,2,0,0,0,0,0,0.53,0,0.53,0.53,0.53,Matches
773,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Málaga,es La Liga,19,1997,13,0,346,1,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,Matches
774,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,26,1990,38,31,2826,11,6,0,0,5,0,0.35,0.19,0.54,0.35,0.54,Matches
775,Juanan Entrena\Juanan-Entrena,es ESP,MF,Granada,es La Liga,20,1996,3,1,104,0,0,0,0,0,0,0,0,0,0,0,Matches
776,Vincent Enyeama\Vincent-Enyeama,ng NGA,GK,Lille,fr Ligue 1,33,1982,32,32,2854,0,0,0,0,4,0,0,0,0,0,0,Matches
777,Mirko Eramo\Mirko-Eramo,it ITA,MF,Sampdoria,it Serie A,27,1989,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Matches
778,Kermit Erasmus\Kermit-Erasmus,za RSA,FW,Rennes,fr Ligue 1,26,1990,8,1,169,0,0,0,0,0,0,0,0,0,0,0,Matches
779,Javier Eraso\Javier-Eraso,es ESP,MF,Athletic Club,es La Liga,26,1990,6,4,374,0,1,0,0,2,0,0,0.24,0.24,0,0.24,Matches
780,Mevlüt Erdinç\Mevlut-Erdinc,tr TUR,FW,Metz,fr Ligue 1,29,1987,24,15,1405,6,1,3,4,1,0,0.38,0.06,0.45,0.19,0.26,Matches
781,Christian Eriksen\Christian-Eriksen,dk DEN,MF,Tottenham,eng Premier League,24,1992,36,36,3157,8,15,0,0,0,0,0.23,0.43,0.66,0.23,0.66,Matches
782,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,23,1993,30,24,2016,2,1,0,0,10,1,0.09,0.04,0.13,0.09,0.13,Matches
783,Sergio Escudero\Sergio-Escudero,es ESP,DFMF,Sevilla,es La Liga,26,1989,26,25,2283,0,3,0,0,7,0,0,0.12,0.12,0,0.12,Matches
784,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Middlesbrough,eng Premier League,27,1989,11,10,975,0,0,0,0,2,0,0,0,0,0,0,Matches
785,Cristian Espinoza\Cristian-Espinoza,ar ARG,MF,Alavés,es La Liga,21,1995,6,1,163,0,1,0,0,1,0,0,0.55,0.55,0,0.55,Matches
786,Michael Esser\Michael-Esser,de GER,GK,Darmstadt 98,de Bundesliga,28,1987,28,28,2484,0,0,0,0,3,0,0,0,0,0,0,Matches
787,Alexander Esswein\Alexander-Esswein,de GER,MF,Hertha BSC,de Bundesliga,26,1990,29,15,1322,2,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27,Matches
788,Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Granada,es La Liga,18,1998,2,2,180,0,0,0,0,1,0,0,0,0,0,0,Matches
789,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,29,1987,32,28,2390,1,5,0,0,9,0,0.04,0.19,0.23,0.04,0.23,Matches
790,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Athletic Club,es La Liga,28,1987,10,7,712,0,0,0,0,2,0,0,0,0,0,0,Matches
791,Lucas Evangelista\Lucas-Evangelista,br BRA,MF,Udinese,it Serie A,21,1995,6,2,207,0,1,0,0,1,0,0,0.43,0.43,0,0.43,Matches
792,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,eng Premier League,28,1988,31,30,2637,2,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
793,Patrice Evra\Patrice-Evra,fr FRA,DF,Marseille,fr Ligue 1,35,1981,11,11,868,1,0,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
794,Patrice Evra\Patrice-Evra,fr FRA,DFMF,Juventus,it Serie A,35,1981,6,3,252,0,0,0,0,0,0,0,0,0,0,0,Matches
795,Ewandro\Ewandro,br BRA,FWMF,Udinese,it Serie A,20,1996,5,0,61,0,0,0,0,0,0,0,0,0,0,0,Matches
796,Edu Expósito\Edu-Exposito,es ESP,MF,La Coruña,es La Liga,19,1996,1,1,45,0,0,0,0,0,0,0,0,0,0,0,Matches
797,Erik Expósito\Erik-Exposito,es ESP,FW,Las Palmas,es La Liga,20,1996,2,2,165,0,0,0,0,0,0,0,0,0,0,0,Matches
798,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,24,1992,29,23,2076,4,7,0,0,4,0,0.17,0.3,0.48,0.17,0.48,Matches
799,Marco Fabián\Marco-Fabian,mx MEX,MFFW,Eint Frankfurt,de Bundesliga,27,1989,24,23,2054,7,4,1,2,10,0,0.31,0.18,0.48,0.26,0.44,Matches
800,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,eng Premier League,31,1985,37,37,3330,0,0,0,0,1,0,0,0,0,0,0,Matches
801,Fabinho\Fabinho,br BRA,MF,Monaco,fr Ligue 1,22,1993,37,33,3073,9,1,7,7,8,0,0.26,0.03,0.29,0.06,0.09,Matches
802,Fábio\Fabio,br BRA,DF,Middlesbrough,eng Premier League,26,1990,24,21,1847,0,0,0,0,8,0,0,0,0,0,0,Matches
803,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,29,1987,29,13,1339,5,12,0,0,8,0,0.34,0.81,1.14,0.34,1.14,Matches
804,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,27,1988,34,34,3060,0,0,0,0,3,0,0,0,0,0,0,Matches
805,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,La Coruña,es La Liga,27,1988,24,14,1211,0,2,0,1,3,2,0,0.15,0.15,0,0.15,Matches
806,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,30,1986,29,22,1927,21,4,4,4,2,0,0.98,0.19,1.17,0.79,0.98,Matches
807,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Crotone,it Serie A,25,1991,35,35,3124,13,2,2,2,7,0,0.37,0.06,0.43,0.32,0.37,Matches
808,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,it Serie A,25,1991,1,0,16,0,0,0,0,0,0,0,0,0,0,0,Matches
809,Simon Falette\Simon-Falette,gn GUI,DF,Metz,fr Ligue 1,24,1992,35,35,3089,3,1,0,0,7,0,0.09,0.03,0.12,0.09,0.12,Matches
810,Iago Falque\Iago-Falque,es ESP,FWMF,Torino,it Serie A,26,1990,35,31,2516,12,8,2,5,2,0,0.43,0.29,0.72,0.36,0.64,Matches
811,Rod Fanni\Rod-Fanni,fr FRA,DF,Marseille,fr Ligue 1,34,1981,28,27,2396,1,0,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
812,Paolo Faragò\Paolo-Farago,it ITA,MF,Cagliari,it Serie A,23,1993,9,1,347,0,0,0,0,1,0,0,0,0,0,0,Matches
813,Davide Faraoni\Davide-Faraoni,it ITA,DF,Udinese,it Serie A,24,1991,5,4,329,0,0,0,0,2,0,0,0,0,0,0,Matches
814,Diego Farias\Diego-Farias,br BRA,MFFW,Cagliari,it Serie A,26,1990,20,12,1166,7,2,2,2,4,0,0.54,0.15,0.69,0.39,0.54,Matches
815,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,29,1987,37,35,3116,2,1,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches
816,Nicolò Fazzi\Nicolo-Fazzi,it ITA,DFMF,Crotone,it Serie A,21,1995,1,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
817,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Alavés,es La Liga,27,1989,27,27,2242,2,1,0,0,8,4,0.08,0.04,0.12,0.08,0.12,Matches
818,Adam Federici\Adam-Federici,au AUS,GK,Bournemouth,eng Premier League,31,1985,2,2,180,0,0,0,0,1,0,0,0,0,0,0,Matches
819,Artem Fedetskyi\Artem-Fedetskyi,ua UKR,DF,Darmstadt 98,de Bundesliga,31,1985,16,13,1110,0,0,0,0,4,0,0,0,0,0,0,Matches
820,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,West Ham,eng Premier League,26,1989,21,11,1041,3,2,0,0,1,1,0.26,0.17,0.43,0.26,0.43,Matches
821,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,23,1993,32,28,2209,9,5,2,2,5,1,0.37,0.2,0.57,0.29,0.49,Matches
822,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,28,1987,28,18,1605,1,0,0,0,9,1,0.06,0,0.06,0.06,0.06,Matches
823,Kiko Femenía\Kiko-Femenia,es ESP,DF,Alavés,es La Liga,25,1991,31,28,2499,0,0,0,0,6,0,0,0,0,0,0,Matches
824,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,eng Premier League,26,1990,34,27,2404,6,2,0,0,9,0,0.22,0.07,0.3,0.22,0.3,Matches
825,Julien Féret\Julien-Feret,fr FRA,MF,Caen,fr Ligue 1,34,1982,35,35,3116,2,3,0,0,1,0,0.06,0.09,0.14,0.06,0.14,Matches
826,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Sampdoria,it Serie A,21,1994,33,22,1714,5,2,0,0,2,0,0.26,0.11,0.37,0.26,0.37,Matches
827,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,West Ham,eng Premier League,20,1996,28,8,1001,0,1,0,0,4,0,0,0.09,0.09,0,0.09,Matches
